City,Name,Language,Time,Type,Price,Capacity,Booked
VizagVisakhapatnam,StblCineWorldSheelanagarVizag,Telugu,10:00,Club,145₹,163,0
VizagVisakhapatnam,StblCineWorldSheelanagarVizag,Telugu,10:00,Executive,100₹,163,0
Hyderabad,AmbCinemasGachibowli,Telugu,10:15,Platinum,300₹,52,23
VizagVisakhapatnam,SukanyaComplexVizag,Telugu,10:30,Balcony,145₹,259,103
VizagVisakhapatnam,SukanyaComplexVizag,Telugu,10:30,FirstClass,100₹,124,0
VizagVisakhapatnam,SukanyaComplexVizag,Telugu,10:30,SecondClass,100₹,96,96
Mangalagiri,VijayaDeluxeMangalagiri,Telugu,10:40,PremiumSofa,67₹,80,2
Mangalagiri,VijayaDeluxeMangalagiri,Telugu,10:40,PremiumBalcony,67₹,168,0
Mangalagiri,VijayaDeluxeMangalagiri,Telugu,10:40,PremiumFirstClass,67₹,190,0
VizagVisakhapatnam,RajaCinemaxKothavalasa,Telugu,10:45,BoxA,100₹,24,0
VizagVisakhapatnam,RajaCinemaxKothavalasa,Telugu,10:45,BoxB,100₹,23,0
VizagVisakhapatnam,RajaCinemaxKothavalasa,Telugu,10:45,FirstClass,100₹,317,0
VizagVisakhapatnam,RajaCinemaxKothavalasa,Telugu,10:45,SecondClass,80₹,114,0
VizagVisakhapatnam,TataPicturePalaceACDtsThagarapuvalasa,Telugu,10:45,FristClass,112₹,382,104
VizagVisakhapatnam,TataPicturePalaceACDtsThagarapuvalasa,Telugu,10:45,SecondClass,78₹,146,53
Manuguru,SriSatyaBhaskaraPicturePalaceManuguru,Telugu,11:00,Balcony,150₹,268,28
Manuguru,SriSatyaBhaskaraPicturePalaceManuguru,Telugu,11:00,FirstClass,110₹,158,0
Karimnagar,SaiKrishna2K71SurroundSoundKarimnagar,Telugu,11:00,Balcony,110₹,370,0
Karimnagar,SaiKrishna2K71SurroundSoundKarimnagar,Telugu,11:00,DressCircle,80₹,62,0
Karimnagar,SaiKrishna2K71SurroundSoundKarimnagar,Telugu,11:00,Economy,50₹,125,0
VizagVisakhapatnam,SreeLeelaMahalTheatreVizag,Telugu,11:00,BoxA,145₹,18,2
VizagVisakhapatnam,SreeLeelaMahalTheatreVizag,Telugu,11:00,BoxB,145₹,18,0
VizagVisakhapatnam,SreeLeelaMahalTheatreVizag,Telugu,11:00,Balcony,145₹,497,112
VizagVisakhapatnam,SreeLeelaMahalTheatreVizag,Telugu,11:00,SecondClass,100₹,182,0
Metpally,AsianSaiKrishnaMetpally,Telugu,11:00,UpperBalcony,110₹,137,42
Metpally,AsianSaiKrishnaMetpally,Telugu,11:00,Gold,110₹,295,0
Metpally,AsianSaiKrishnaMetpally,Telugu,11:00,Silver,80₹,92,0
Kodad,SaiKrishnaTheatreKodad,Telugu,11:00,Balcony,100₹,393,0
Hyderabad,AsianJyothiRcPuram,Telugu,11:00,Balcony,110₹,160,34
Hyderabad,AsianJyothiRcPuram,Telugu,11:00,FamilyCircle,150₹,360,60
