State,City,Name,Language,Time,Type,Price,Capacity,Booked
WestBengal,Kolkata,EloraMultiplexChampahati,Bengali,12:00,Gold,100₹,20,0
WestBengal,Kolkata,EloraMultiplexChampahati,Bengali,12:00,Silver,70₹,132,0
WestBengal,Kolkata,CinepolisLakeMallKolkata,Bengali,12:00,Normal,130₹,22,0
WestBengal,Kolkata,CinepolisLakeMallKolkata,Bengali,12:00,Executive,130₹,55,0
WestBengal,Kolkata,CinepolisLakeMallKolkata,Bengali,12:00,Premium,130₹,32,16
WestBengal,Kolkata,MinarCinemaKolkata,Bengali,12:15,Balcony,120₹,86,2
WestBengal,Kolkata,MinarCinemaKolkata,Bengali,12:15,RearStall,100₹,100,0
WestBengal,Kolkata,BijoliCinemaKolkata,Bengali,12:30,Balcony,100₹,107,2
WestBengal,Kolkata,BijoliCinemaKolkata,Bengali,12:30,RearStall,80₹,112,0
WestBengal,CoochBehar,NewCinemaCoochBehar,Bengali,13:00,Balcony,80₹,59,0
WestBengal,Kolkata,JayantiCinemaBarrackpore,Bengali,13:00,SuperStall,200₹,51,7
WestBengal,Hooghly,MiniSushamaCinemaSheoraphuli,Bengali,13:00,RoyalClass,100₹,86,0
WestBengal,Kolkata,RadhaStudioTollygunge,Bengali,13:00,Silver,30₹,146,34
WestBengal,Kolkata,NazrultirthaCinemaKolkata,Bengali,13:15,Silver,130₹,26,1
WestBengal,Kolkata,NazrultirthaCinemaKolkata,Bengali,13:15,Gold,150₹,65,5
WestBengal,Kalyani,SangamCinemaKalyani,Bengali,13:20,Gold,80₹,226,12
WestBengal,Kalyani,SangamCinemaKalyani,Bengali,13:20,Platinum,120₹,72,12
WestBengal,Kalyani,VidyasagarManchKalyani,Bengali,13:30,SpecialStall,150₹,8,2
WestBengal,Kalyani,VidyasagarManchKalyani,Bengali,13:30,RearStallSpecialClass,125₹,11,2
WestBengal,Kalyani,VidyasagarManchKalyani,Bengali,13:30,RearStall,80₹,188,10
WestBengal,Kalyani,VidyasagarManchKalyani,Bengali,13:30,FrontStall,80₹,238,2
WestBengal,DakshinBarasat,MahamayaTalkiesDakshinBarasat,Bengali,14:00,GoldClass,100₹,68,2
WestBengal,DakshinBarasat,MahamayaTalkiesDakshinBarasat,Bengali,14:00,SilverClass,70₹,160,2
WestBengal,Burdwan,InoxBurdwanArcadeBBGhoshRoad,Bengali,14:00,Royal,170₹,40,4
WestBengal,Burdwan,InoxBurdwanArcadeBBGhoshRoad,Bengali,14:00,Club,150₹,72,6
WestBengal,Burdwan,InoxBurdwanArcadeBBGhoshRoad,Bengali,14:00,Executive,140₹,36,0
WestBengal,Kolkata,MirajCinemasNewtownKolkata,Bengali,14:00,Recliner,200₹,23,0
WestBengal,Kolkata,MirajCinemasNewtownKolkata,Bengali,14:00,Executive,100₹,85,0
WestBengal,Kolkata,MirajCinemasNewtownKolkata,Bengali,14:00,Special,100₹,51,0
WestBengal,Kolkata,RdbCinemasSaltLakeKolkata,Bengali,14:00,Plat,100₹,223,8
