State,City,ZIP,Name,Language,Time,Type,Price,Capacity,Booked
Assam,Guwahati,781005,CinepolisCentralMallGuwahati,English,11:45,Normal,150₹,24,0
Assam,Guwahati,781005,CinepolisCentralMallGuwahati,English,11:45,Executive,150₹,116,0
Assam,Guwahati,781005,CinepolisCentralMallGuwahati,English,11:45,Premium,150₹,42,0
Assam,Guwahati,781005,CinepolisCentralMallGuwahati,English,11:45,Vip,300₹,4,0
Gujarat,Ahmedabad,380015,CinepolisAhmedabadOne,English,12:05,Normal,150₹,36,0
Gujarat,Ahmedabad,380015,CinepolisAhmedabadOne,English,12:05,Executive,150₹,78,0
Gujarat,Ahmedabad,380015,CinepolisAhmedabadOne,English,12:05,Premium,150₹,60,13
Rajasthan,Jaipur,302017,CinepolisWorldTradeParkMallJaipur,English,12:05,Normal,150₹,39,0
Rajasthan,Jaipur,302017,CinepolisWorldTradeParkMallJaipur,English,12:05,Executive,150₹,127,1
Rajasthan,Jaipur,302017,CinepolisWorldTradeParkMallJaipur,English,12:05,Premium,150₹,43,10
Rajasthan,Jaipur,302017,CinepolisWorldTradeParkMallJaipur,English,12:05,Vip,300₹,16,6
Karnataka,Bengaluru,560067,CinepolisForumShantiniketanBengaluru,English,13:00,Normal,150₹,68,6
Karnataka,Bengaluru,560067,CinepolisForumShantiniketanBengaluru,English,13:00,DoubleSofa,150₹,24,13
Karnataka,Bengaluru,560067,CinepolisForumShantiniketanBengaluru,English,13:00,Lounger,150₹,9,0
Karnataka,Bengaluru,560067,CinepolisForumShantiniketanBengaluru,English,13:00,SingleSofa,150₹,4,0
UttarPradesh,NationalCapitalRegionNcr,110017,CinepolisDlfAvenueSaket,English,13:05,Normal,150₹,42,0
UttarPradesh,NationalCapitalRegionNcr,110017,CinepolisDlfAvenueSaket,English,13:05,Executive,150₹,59,0
UttarPradesh,NationalCapitalRegionNcr,110017,CinepolisDlfAvenueSaket,English,13:05,Premium,150₹,45,21
UttarPradesh,NationalCapitalRegionNcr,110017,CinepolisDlfAvenueSaket,English,13:05,Vip,300₹,10,5
Maharashtra,Pune,411007,CinepolisNexusWestendMallAundhPune,English,13:40,Normal,150₹,21,0
Maharashtra,Pune,411007,CinepolisNexusWestendMallAundhPune,English,13:40,Executive,150₹,48,0
Maharashtra,Pune,411007,CinepolisNexusWestendMallAundhPune,English,13:40,Premium,150₹,45,23
Maharashtra,Mumbai,400706,CinepolisNexusSeawoodsNaviMumbai,English,13:45,Normal,150₹,46,14
Maharashtra,Mumbai,400706,CinepolisNexusSeawoodsNaviMumbai,English,13:45,Executive,150₹,70,5
Maharashtra,Mumbai,400706,CinepolisNexusSeawoodsNaviMumbai,English,13:45,Premium,150₹,57,8
Maharashtra,Mumbai,400706,CinepolisNexusSeawoodsNaviMumbai,English,13:45,Vip,250₹,14,2
Orissa,Bhubaneswar,751007,CinepolisEsplanadeBhubaneswar,English,14:15,Normal,150₹,28,0
Orissa,Bhubaneswar,751007,CinepolisEsplanadeBhubaneswar,English,14:15,Executive,150₹,42,0
Orissa,Bhubaneswar,751007,CinepolisEsplanadeBhubaneswar,English,14:15,Premium,150₹,51,11
Orissa,Bhubaneswar,751007,CinepolisEsplanadeBhubaneswar,English,14:15,Vip,350₹,11,0
