State,City,Name,Language,Time,Type,Price,Capacity,Booked
MadhyaPradesh,Jabalpur,MovieMagicSamJabalpur,Hindi,10:01,MmLounge,195₹,19,0
MadhyaPradesh,Jabalpur,MovieMagicSamJabalpur,Hindi,10:01,Gold1,95₹,28,0
MadhyaPradesh,Jabalpur,MovieMagicSamJabalpur,Hindi,10:01,Gold,95₹,70,0
MadhyaPradesh,Jabalpur,MovieMagicSamJabalpur,Hindi,10:01,Platinum1,95₹,37,0
MadhyaPradesh,Jabalpur,MovieMagicSamJabalpur,Hindi,10:01,Platinum,95₹,57,0
MadhyaPradesh,Jabalpur,MovieMagicSamJabalpur,Hindi,10:01,Silver,95₹,42,0
UttarPradesh,Varanasi,ChhotuMaharajCineCafeVaranasi,Hindi,10:15,Classique,150₹,76,0
UttarPradesh,Varanasi,ChhotuMaharajCineCafeVaranasi,Hindi,10:15,Premium,150₹,24,0
Assam,Guwahati,PvrCityCentreGuwahati,Hindi,10:20,Classic,130₹,40,0
Assam,Guwahati,PvrCityCentreGuwahati,Hindi,10:20,Prime,150₹,82,14
Assam,Guwahati,PvrCityCentreGuwahati,Hindi,10:20,PrimePlus,200₹,13,0
Goa,Goa,1930Vasco,Hindi,10:30,Recliner,300₹,8,0
Goa,Goa,1930Vasco,Hindi,10:30,RoyalRecliner,300₹,35,0
Maharashtra,Mumbai,CinepolisVivianaMallThane,Hindi,11:00,Normal,140₹,24,0
Maharashtra,Mumbai,CinepolisVivianaMallThane,Hindi,11:00,Executive,140₹,72,0
Maharashtra,Mumbai,CinepolisVivianaMallThane,Hindi,11:00,Premium,140₹,12,12
Tripura,Agartala,SsrRupasiCinemaAgartala,Hindi,11:20,GoldClass,150₹,19,0
Rajasthan,Jaipur,InoxJtmMallMalviyaNagar,Hindi,12:00,RoyaleRecliner,240₹,10,0
Rajasthan,Jaipur,InoxJtmMallMalviyaNagar,Hindi,12:00,Royale,170₹,28,0
Rajasthan,Jaipur,InoxJtmMallMalviyaNagar,Hindi,12:00,Club,150₹,56,0
