State,City,Name,Language,Time,Type,Price,Capacity,Booked
Haryana,NationalCapitalRegionNcr,UsCinemasAdityaMallIndirapuram,Hindi,11:00,Luxury,150₹,95,0
Haryana,NationalCapitalRegionNcr,UsCinemasAdityaMallIndirapuram,Hindi,11:00,LuxuryPlus,200₹,102,9
MadhyaPradesh,Bhopal,SangeetCineplexBhopal,Hindi,12:00,GoldClass,150₹,121,0
MadhyaPradesh,Bhopal,SangeetCineplexBhopal,Hindi,12:00,PearlClass,150₹,200,0
Haryana,NationalCapitalRegionNcr,CinepolisCrossRiverMallShahdara,Hindi,12:00,Normal,227₹,172,0
Haryana,NationalCapitalRegionNcr,CinepolisCrossRiverMallShahdara,Hindi,12:00,Executive,236₹,247,22
Haryana,NationalCapitalRegionNcr,CinepolisCrossRiverMallShahdara,Hindi,12:00,Vip,421₹,7,1
Haryana,Palwal,RedRocksCinemaPalwal,Hindi,12:40,Silver,200₹,10,0
Haryana,Palwal,RedRocksCinemaPalwal,Hindi,12:40,Gold,200₹,10,0
Haryana,Palwal,RedRocksCinemaPalwal,Hindi,12:40,Platinum,200₹,10,0
Haryana,Rohtak,CitiMaxCinemasRohtak,Hindi,12:45,Silver,200₹,62,0
Haryana,Rohtak,CitiMaxCinemasRohtak,Hindi,12:45,Gold,250₹,158,0
Haryana,Rohtak,CitiMaxCinemasRohtak,Hindi,12:45,Diamond,300₹,26,0
Haryana,NationalCapitalRegionNcr,RrCinemaOmaxeGurgaonMallGurgaon,Hindi,13:10,Gold,250₹,148,0
Haryana,NationalCapitalRegionNcr,RrCinemaOmaxeGurgaonMallGurgaon,Hindi,13:10,Platinum,250₹,104,14
Haryana,NationalCapitalRegionNcr,CinepolisCrossRiverMallShahdara,Hindi,13:10,Normal,227₹,144,3
Haryana,NationalCapitalRegionNcr,CinepolisCrossRiverMallShahdara,Hindi,13:10,Executive,236₹,126,26
Haryana,NationalCapitalRegionNcr,CinepolisCrossRiverMallShahdara,Hindi,13:10,Vip,421₹,10,0
Haryana,NationalCapitalRegionNcr,CinepolisJanakCinemaNewDelhi,Hindi,13:25,Normal,129₹,26,2
Haryana,NationalCapitalRegionNcr,CinepolisJanakCinemaNewDelhi,Hindi,13:25,Executive,147₹,108,8
Haryana,NationalCapitalRegionNcr,CinepolisJanakCinemaNewDelhi,Hindi,13:25,Premium,165₹,28,2
Haryana,NationalCapitalRegionNcr,CinepolisSavitriComplexGk2,Hindi,13:30,Executive,150₹,113,0
Haryana,NationalCapitalRegionNcr,CinepolisSavitriComplexGk2,Hindi,13:30,Premium,150₹,144,9
Haryana,NationalCapitalRegionNcr,CinepolisSavitriComplexGk2,Hindi,13:30,Kids,150₹,39,39
UttarPradesh,Saharanpur,RrCinemaDolbyAtmosSoundSaharanpur,Hindi,13:30,Classic,200₹,81,0
UttarPradesh,Saharanpur,RrCinemaDolbyAtmosSoundSaharanpur,Hindi,13:30,Executive,200₹,195,54
UttarPradesh,Saharanpur,RrCinemaDolbyAtmosSoundSaharanpur,Hindi,13:30,Gold,300₹,24,0
Haryana,NationalCapitalRegionNcr,PristineMallOldSrsSec31Faridabad,Hindi,13:40,Platinum,200₹,94,6
Haryana,NationalCapitalRegionNcr,PristineMallOldSrsSec31Faridabad,Hindi,13:40,Gold,150₹,39,3
Haryana,NationalCapitalRegionNcr,PristineMallOldSrsSec31Faridabad,Hindi,13:40,Silver,150₹,26,0
Haryana,NationalCapitalRegionNcr,UsCinemasAdityaMallIndirapuram,Hindi,13:45,Luxury,150₹,95,0
Haryana,NationalCapitalRegionNcr,UsCinemasAdityaMallIndirapuram,Hindi,13:45,LuxuryPlus,200₹,102,8
Haryana,NationalCapitalRegionNcr,CinepolisDlfAvenueSaket,Hindi,14:00,Normal,240₹,42,0
Haryana,NationalCapitalRegionNcr,CinepolisDlfAvenueSaket,Hindi,14:00,Executive,260₹,56,5
Haryana,NationalCapitalRegionNcr,CinepolisDlfAvenueSaket,Hindi,14:00,Premium,280₹,42,12
Haryana,NationalCapitalRegionNcr,CinepolisDlfAvenueSaket,Hindi,14:00,Vip,500₹,8,8
Haryana,NationalCapitalRegionNcr,UsCinemasAdityaMallIndirapuram,Hindi,14:10,Royal,250₹,24,0
Haryana,NationalCapitalRegionNcr,UsCinemasAdityaMallIndirapuram,Hindi,14:10,RoyalPlus,300₹,48,7
MadhyaPradesh,Sagar,ParadisePlatinumPlazaSagar,Hindi,15:00,GoldClass,150₹,20,20
Haryana,NationalCapitalRegionNcr,CinepolisGrandVeniceMallGreaterNoida,Hindi,15:00,Normal,150₹,36,4
Haryana,NationalCapitalRegionNcr,CinepolisGrandVeniceMallGreaterNoida,Hindi,15:00,Executive,160₹,124,0
Haryana,NationalCapitalRegionNcr,CinepolisGrandVeniceMallGreaterNoida,Hindi,15:00,Premium,170₹,58,0
Haryana,NationalCapitalRegionNcr,CinepolisCrossRiverMallShahdara,Hindi,15:05,Normal,227₹,172,2
Haryana,NationalCapitalRegionNcr,CinepolisCrossRiverMallShahdara,Hindi,15:05,Executive,236₹,286,34
Haryana,NationalCapitalRegionNcr,CinepolisCrossRiverMallShahdara,Hindi,15:05,Vip,421₹,13,6
UttarPradesh,Baraut,ImusicaEntertainmentBaraut,Hindi,18:00,Gold,150₹,57,2
UttarPradesh,Baraut,ImusicaEntertainmentBaraut,Hindi,18:00,Redcarpet,200₹,120,10
UttarPradesh,Baraut,ImusicaEntertainmentBaraut,Hindi,18:00,Royal,300₹,11,0
Haryana,NationalCapitalRegionNcr,CinepolisUnityOneMallRohiniDelhi,Hindi,18:00,Normal,240₹,26,0
Haryana,NationalCapitalRegionNcr,CinepolisUnityOneMallRohiniDelhi,Hindi,18:00,Executive,250₹,148,24
Haryana,Palwal,RedRocksCinemaPalwal,Hindi,18:30,Silver,200₹,10,0
Haryana,Palwal,RedRocksCinemaPalwal,Hindi,18:30,Gold,200₹,10,0
Haryana,Palwal,RedRocksCinemaPalwal,Hindi,18:30,Platinum,200₹,10,0
Haryana,NationalCapitalRegionNcr,CinepolisCrossRiverMallShahdara,Hindi,18:30,Normal,227₹,72,7
Haryana,NationalCapitalRegionNcr,CinepolisCrossRiverMallShahdara,Hindi,18:30,Executive,236₹,58,35
Rajasthan,Sagwara,EpicCinemasSurbhiCinemasSagwara,Hindi,18:30,Platinum,200₹,20,0
Rajasthan,Sagwara,EpicCinemasSurbhiCinemasSagwara,Hindi,18:30,Diamond,200₹,136,0
Rajasthan,Sagwara,EpicCinemasSurbhiCinemasSagwara,Hindi,18:30,Gold,200₹,60,0
Rajasthan,Sagwara,EpicCinemasSurbhiCinemasSagwara,Hindi,18:30,Silver,200₹,40,0
Haryana,NationalCapitalRegionNcr,RrCinemaOmaxeGurgaonMallGurgaon,Hindi,19:00,Gold,250₹,148,0
Haryana,NationalCapitalRegionNcr,RrCinemaOmaxeGurgaonMallGurgaon,Hindi,19:00,Platinum,250₹,104,14
Haryana,NationalCapitalRegionNcr,CinepolisGrandVeniceMallGreaterNoida,Hindi,19:00,Normal,150₹,23,0
Haryana,NationalCapitalRegionNcr,CinepolisGrandVeniceMallGreaterNoida,Hindi,19:00,Executive,160₹,72,0
Haryana,NationalCapitalRegionNcr,CinepolisGrandVeniceMallGreaterNoida,Hindi,19:00,Premium,170₹,45,0
Haryana,NationalCapitalRegionNcr,CinepolisCrossRiverMallShahdara,Hindi,19:00,Normal,227₹,144,0
Haryana,NationalCapitalRegionNcr,CinepolisCrossRiverMallShahdara,Hindi,19:00,Executive,236₹,126,91
Haryana,NationalCapitalRegionNcr,CinepolisCrossRiverMallShahdara,Hindi,19:00,Vip,421₹,10,4
Haryana,NationalCapitalRegionNcr,CinepolisJanakCinemaNewDelhi,Hindi,19:05,Normal,140₹,30,0
Haryana,NationalCapitalRegionNcr,CinepolisJanakCinemaNewDelhi,Hindi,19:05,Executive,160₹,102,14
Haryana,NationalCapitalRegionNcr,CinepolisJanakCinemaNewDelhi,Hindi,19:05,Premium,180₹,62,7
Haryana,NationalCapitalRegionNcr,CinepolisCrossRiverMallShahdara,Hindi,19:10,Normal,227₹,159,31
Haryana,NationalCapitalRegionNcr,CinepolisCrossRiverMallShahdara,Hindi,19:10,Executive,236₹,140,109
Haryana,NationalCapitalRegionNcr,CinepolisCrossRiverMallShahdara,Hindi,19:10,Vip,421₹,11,7
UttarPradesh,Saharanpur,RrCinemaDolbyAtmosSoundSaharanpur,Hindi,19:15,Classic,200₹,81,0
UttarPradesh,Saharanpur,RrCinemaDolbyAtmosSoundSaharanpur,Hindi,19:15,Executive,200₹,195,135
UttarPradesh,Saharanpur,RrCinemaDolbyAtmosSoundSaharanpur,Hindi,19:15,Gold,300₹,24,13
Haryana,Rohtak,CitiMaxCinemasRohtak,Hindi,19:15,Silver,200₹,62,0
Haryana,Rohtak,CitiMaxCinemasRohtak,Hindi,19:15,Gold,250₹,158,0
Haryana,Rohtak,CitiMaxCinemasRohtak,Hindi,19:15,Diamond,300₹,26,0
Haryana,NationalCapitalRegionNcr,UsCinemasAdityaMallIndirapuram,Hindi,19:20,Royal,250₹,24,0
Haryana,NationalCapitalRegionNcr,UsCinemasAdityaMallIndirapuram,Hindi,19:20,RoyalPlus,300₹,48,14
Haryana,NationalCapitalRegionNcr,PristineMallOldSrsSec31Faridabad,Hindi,19:30,Platinum,200₹,94,28
Haryana,NationalCapitalRegionNcr,PristineMallOldSrsSec31Faridabad,Hindi,19:30,Gold,150₹,39,13
Haryana,NationalCapitalRegionNcr,PristineMallOldSrsSec31Faridabad,Hindi,19:30,Silver,150₹,26,13
Haryana,NationalCapitalRegionNcr,CinepolisSavitriComplexGk2,Hindi,19:30,Executive,150₹,113,0
Haryana,NationalCapitalRegionNcr,CinepolisSavitriComplexGk2,Hindi,19:30,Premium,150₹,148,11
Haryana,NationalCapitalRegionNcr,CinepolisSavitriComplexGk2,Hindi,19:30,Kids,150₹,39,0
Haryana,NationalCapitalRegionNcr,UsCinemasAdityaMallIndirapuram,Hindi,19:30,Luxury,150₹,95,0
Haryana,NationalCapitalRegionNcr,UsCinemasAdityaMallIndirapuram,Hindi,19:30,LuxuryPlus,200₹,102,11
Haryana,NationalCapitalRegionNcr,CinepolisUnityOneMallRohiniDelhi,Hindi,19:40,Normal,240₹,26,0
Haryana,NationalCapitalRegionNcr,CinepolisUnityOneMallRohiniDelhi,Hindi,19:40,Executive,250₹,122,22
Haryana,NationalCapitalRegionNcr,CinepolisUnityOneMallRohiniDelhi,Hindi,19:40,Vip,350₹,21,15
MadhyaPradesh,Bhopal,SangeetCineplexBhopal,Hindi,21:00,GoldClass,150₹,121,0
MadhyaPradesh,Bhopal,SangeetCineplexBhopal,Hindi,21:00,PearlClass,150₹,200,0
MadhyaPradesh,Sagar,ParadisePlatinumPlazaSagar,Hindi,21:00,GoldClass,150₹,20,20
UttarPradesh,Baraut,ImusicaEntertainmentBaraut,Hindi,21:00,Gold,150₹,73,0
UttarPradesh,Baraut,ImusicaEntertainmentBaraut,Hindi,21:00,Redcarpet,200₹,219,0
UttarPradesh,Baraut,ImusicaEntertainmentBaraut,Hindi,21:00,Royal,300₹,10,0
Haryana,Palwal,RedRocksCinemaPalwal,Hindi,21:30,Silver,200₹,10,0
Haryana,Palwal,RedRocksCinemaPalwal,Hindi,21:30,Gold,200₹,10,0
Haryana,Palwal,RedRocksCinemaPalwal,Hindi,21:30,Platinum,200₹,10,0
Haryana,NationalCapitalRegionNcr,UsCinemasAdityaMallIndirapuram,Hindi,22:00,Royal,250₹,24,0
Haryana,NationalCapitalRegionNcr,UsCinemasAdityaMallIndirapuram,Hindi,22:00,RoyalPlus,300₹,48,0
