City,Name,Language,Time,Type,Price,Capacity,Booked
Dinanagar,OneCinemasDinanagar,Hindi,10:00,Gold,100₹,204,0
Dinanagar,OneCinemasDinanagar,Hindi,10:00,Silver,100₹,204,0
Dinanagar,OneCinemasDinanagar,Hindi,13:00,Gold,100₹,204,0
Dinanagar,OneCinemasDinanagar,Hindi,13:00,Silver,100₹,204,0
Sardulgarh,GoldenCinemasSardulgarh,Hindi,13:30,PlatinumClass,300₹,122,0
Sardulgarh,GoldenCinemasSardulgarh,Hindi,13:30,RoyalClass,250₹,122,0
Sardulgarh,GoldenCinemasSardulgarh,Hindi,13:30,Gold,200₹,122,0
Sardulgarh,GoldenCinemasSardulgarh,Hindi,13:30,Silver,170₹,122,0
Sardulgarh,GoldenCinemasSardulgarh,Hindi,13:30,NormalClass,150₹,122,0
Sardulgarh,GoldenCinemasSardulgarh,Hindi,13:30,SilverOffer,100₹,122,0
Hoshiarpur,ShirazNovaCinemazHoshiarpur,Hindi,14:15,Gold,130₹,99,0
Hoshiarpur,ShirazNovaCinemazHoshiarpur,Hindi,15:15,Gold,80₹,99,0
Nawanshahr,SutlejPalacePictureNawanshahr,Hindi,15:15,Gold,150₹,36,0
Nawanshahr,SutlejPalacePictureNawanshahr,Hindi,15:15,Silver,150₹,85,0
Nawanshahr,SutlejPalacePictureNawanshahr,Hindi,15:15,Seasonal,100₹,17,0
Dinanagar,OneCinemasDinanagar,Hindi,16:00,Gold,100₹,204,0
Dinanagar,OneCinemasDinanagar,Hindi,16:00,Silver,100₹,204,0
Malerkotla,HeenaCinemaMalerkotla,Hindi,16:00,Balcony,100₹,21,0
Malerkotla,HeenaCinemaMalerkotla,Hindi,16:00,Hall,70₹,24,0
Jalandhar,PvrFriendsJalandhar,Hindi,16:25,Classic,175₹,33,0
Jalandhar,PvrFriendsJalandhar,Hindi,16:25,Prime,205₹,55,11
Hoshiarpur,ShirazNovaCinemazHoshiarpur,Hindi,16:50,Gold,130₹,99,0
Amritsar,PvrSctAmritsar,Hindi,17:05,Classic,170₹,105,0
Amritsar,PvrSctAmritsar,Hindi,17:05,Prime,180₹,60,15
Amritsar,PvrSctAmritsar,Hindi,17:05,Recliner,400₹,12,0
Patiala,MalwaPicturePalacePatiala,Hindi,17:15,UpperStalls,80₹,182,17
Patiala,MalwaPicturePalacePatiala,Hindi,17:15,LowerStalls,50₹,194,50
Dasuya,PresidentCinemaDasuya,Hindi,17:15,Gold,200₹,75,0
Dasuya,PresidentCinemaDasuya,Hindi,17:15,Silver,150₹,210,0
Chandigarh,RajhansCinemasPanchkula,Hindi,17:30,Executive,170₹,146,146
Chandigarh,RajhansCinemasPanchkula,Hindi,17:30,Royal,170₹,36,1
Chandigarh,RajhansCinemasPanchkula,Hindi,17:30,Marvel,170₹,18,0
Hoshiarpur,AgStarCinemaSailaKhurdHoshiarpur,Hindi,18:30,VipBox,250₹,8,0
Hoshiarpur,AgStarCinemaSailaKhurdHoshiarpur,Hindi,18:30,Platinum,200₹,10,0
Hoshiarpur,AgStarCinemaSailaKhurdHoshiarpur,Hindi,18:30,Diamond,170₹,42,0
Hoshiarpur,AgStarCinemaSailaKhurdHoshiarpur,Hindi,18:30,Golden,150₹,27,0
Hoshiarpur,AgStarCinemaSailaKhurdHoshiarpur,Hindi,18:30,Silver,120₹,30,0
Nakodar,KcAnandMiniplexNakodar,Hindi,18:50,Gold,150₹,90,0
Nakodar,KcAnandMiniplexNakodar,Hindi,18:50,Silver,150₹,60,0
Dinanagar,OneCinemasDinanagar,Hindi,19:00,Gold,100₹,204,0
Dinanagar,OneCinemasDinanagar,Hindi,19:00,Silver,100₹,204,0
Malerkotla,HeenaCinemaMalerkotla,Hindi,19:00,Balcony,100₹,21,0
Malerkotla,HeenaCinemaMalerkotla,Hindi,19:00,Hall,70₹,24,0
Malout,CcpCineplexMalout,Hindi,19:35,RoyalClass,300₹,4,0
Malout,CcpCineplexMalout,Hindi,19:35,GoldClass,100₹,95,0
